id,failure
28568,0.418
28569,0.614
28570,0.623
28571,0.491
28572,0.579
28573,0.404
28574,0.525
28575,0.531
28576,0.505
28577,0.461
28578,0.579
28579,0.489
28580,0.515
28581,0.557
28582,0.669
28583,0.477
28584,0.501
28585,0.502
28586,0.384
28587,0.492
28588,0.425
28589,0.619
28590,0.418
28591,0.465
28592,0.398
28593,0.475
28594,0.541
28595,0.484
28596,0.704
28597,0.624
28598,0.518
28599,0.439
28600,0.454
28601,0.624
28602,0.652
28603,0.603
28604,0.714
28605,0.615
28606,0.531
28607,0.602
28608,0.518
28609,0.548
28610,0.469
28611,0.406
28612,0.46
28613,0.481
28614,0.435
28615,0.641
28616,0.626
28617,0.826
28618,0.601
28619,0.761
28620,0.571
28621,0.558
28622,0.532
28623,0.451
28624,0.596
28625,0.518
28626,0.568
28627,0.511
28628,0.584
28629,0.516
28630,0.446
28631,0.319
28632,0.589
28633,0.46
28634,0.48
28635,0.651
28636,0.591
28637,0.491
28638,0.499
28639,0.467
28640,0.396
28641,0.478
28642,0.495
28643,0.524
28644,0.575
28645,0.435
28646,0.398
28647,0.455
28648,0.469
28649,0.642
28650,0.452
28651,0.447
28652,0.635
28653,0.524
28654,0.414
28655,0.427
28656,0.624
28657,0.742
28658,0.541
28659,0.371
28660,0.551
28661,0.474
28662,0.399
28663,0.5
28664,0.425
28665,0.461
28666,0.541
28667,0.618
28668,0.431
28669,0.528
28670,0.499
28671,0.782
28672,0.44
28673,0.456
28674,0.442
28675,0.458
28676,0.607
28677,0.54
28678,0.398
28679,0.475
28680,0.48
28681,0.566
28682,0.46
28683,0.624
28684,0.432
28685,0.474
28686,0.556
28687,0.518
28688,0.521
28689,0.437
28690,0.49
28691,0.469
28692,0.508
28693,0.39
28694,0.484
28695,0.446
28696,0.596
28697,0.579
28698,0.448
28699,0.568
28700,0.395
28701,0.66
28702,0.512
28703,0.365
28704,0.557
28705,0.474
28706,0.456
28707,0.458
28708,0.463
28709,0.418
28710,0.507
28711,0.48
28712,0.56
28713,0.476
28714,0.471
28715,0.48
28716,0.453
28717,0.545
28718,0.429
28719,0.492
28720,0.471
28721,0.413
28722,0.49
28723,0.597
28724,0.446
28725,0.488
28726,0.472
28727,0.518
28728,0.399
28729,0.428
28730,0.505
28731,0.5
28732,0.539
28733,0.581
28734,0.493
28735,0.473
28736,0.489
28737,0.577
28738,0.501
28739,0.497
28740,0.508
28741,0.6
28742,0.448
28743,0.765
28744,0.55
28745,0.497
28746,0.441
28747,0.56
28748,0.492
28749,0.442
28750,0.668
28751,0.584
28752,0.515
28753,0.441
28754,0.471
28755,0.425
28756,0.444
28757,0.547
28758,0.43
28759,0.468
28760,0.611
28761,0.502
28762,0.541
28763,0.459
28764,0.53
28765,0.463
28766,0.546
28767,0.457
28768,0.464
28769,0.453
28770,0.53
28771,0.444
28772,0.575
28773,0.518
28774,0.525
28775,0.639
28776,0.41
28777,0.456
28778,0.567
28779,0.479
28780,0.491
28781,0.553
28782,0.642
28783,0.464
28784,0.527
28785,0.48
28786,0.422
28787,0.468
28788,0.496
28789,0.525
28790,0.552
28791,0.471
28792,0.512
28793,0.523
28794,0.479
28795,0.444
28796,0.463
28797,0.425
28798,0.465
28799,0.54
28800,0.495
28801,0.455
28802,0.478
28803,0.383
28804,0.527
28805,0.61
28806,0.446
28807,0.445
28808,0.522
28809,0.46
28810,0.45
28811,0.531
28812,0.557
28813,0.441
28814,0.565
28815,0.488
28816,0.429
28817,0.478
28818,0.428
28819,0.655
28820,0.52
28821,0.5
28822,0.549
28823,0.413
28824,0.508
28825,0.547
28826,0.461
28827,0.538
28828,0.394
28829,0.383
28830,0.433
28831,0.463
28832,0.397
28833,0.511
28834,0.459
28835,0.564
28836,0.58
28837,0.522
28838,0.441
28839,0.591
28840,0.516
28841,0.451
28842,0.455
28843,0.398
28844,0.544
28845,0.523
28846,0.466
28847,0.475
28848,0.428
28849,0.397
28850,0.589
28851,0.428
28852,0.687
28853,0.634
28854,0.576
28855,0.497
28856,0.576
28857,0.436
28858,0.373
28859,0.577
28860,0.614
28861,0.438
28862,0.505
28863,0.457
28864,0.457
28865,0.504
28866,0.47
28867,0.49
28868,0.432
28869,0.468
28870,0.578
28871,0.6
28872,0.46
28873,0.419
28874,0.731
28875,0.408
28876,0.524
28877,0.526
28878,0.461
28879,0.507
28880,0.513
28881,0.538
28882,0.566
28883,0.406
28884,0.449
28885,0.504
28886,0.601
28887,0.464
28888,0.577
28889,0.537
28890,0.428
28891,0.524
28892,0.5
28893,0.637
28894,0.515
28895,0.499
28896,0.494
28897,0.51
28898,0.675
28899,0.46
28900,0.452
28901,0.714
28902,0.489
28903,0.563
28904,0.408
28905,0.491
28906,0.64
28907,0.587
28908,0.625
28909,0.424
28910,0.603
28911,0.514
28912,0.567
28913,0.452
28914,0.615
28915,0.451
28916,0.558
28917,0.42
28918,0.449
28919,0.553
28920,0.535
28921,0.421
28922,0.605
28923,0.587
28924,0.545
28925,0.445
28926,0.497
28927,0.521
28928,0.457
28929,0.498
28930,0.561
28931,0.532
28932,0.497
28933,0.423
28934,0.526
28935,0.47
28936,0.498
28937,0.437
28938,0.446
28939,0.491
28940,0.479
28941,0.445
28942,0.564
28943,0.467
28944,0.408
28945,0.525
28946,0.502
28947,0.657
28948,0.376
28949,0.432
28950,0.478
28951,0.47
28952,0.683
28953,0.449
28954,0.632
28955,0.442
28956,0.445
28957,0.497
28958,0.537
28959,0.561
28960,0.485
28961,0.561
28962,0.462
28963,0.395
28964,0.388
28965,0.465
28966,0.495
28967,0.569
28968,0.653
28969,0.488
28970,0.51
28971,0.423
28972,0.509
28973,0.448
28974,0.496
28975,0.525
28976,0.479
28977,0.43
28978,0.417
28979,0.452
28980,0.424
28981,0.478
28982,0.562
28983,0.464
28984,0.406
28985,0.417
28986,0.496
28987,0.638
28988,0.562
28989,0.566
28990,0.434
28991,0.446
28992,0.433
28993,0.473
28994,0.517
28995,0.52
28996,0.574
28997,0.527
28998,0.464
28999,0.523
29000,0.437
29001,0.408
29002,0.48
29003,0.42
29004,0.564
29005,0.514
29006,0.472
29007,0.617
29008,0.529
29009,0.64
29010,0.427
29011,0.404
29012,0.637
29013,0.493
29014,0.508
29015,0.414
29016,0.624
29017,0.494
29018,0.508
29019,0.535
29020,0.569
29021,0.498
29022,0.46
29023,0.542
29024,0.502
29025,0.467
29026,0.502
29027,0.437
29028,0.428
29029,0.519
29030,0.42
29031,0.408
29032,0.529
29033,0.503
29034,0.526
29035,0.461
29036,0.436
29037,0.456
29038,0.434
29039,0.609
29040,0.578
29041,0.45
29042,0.39
29043,0.532
29044,0.474
29045,0.461
29046,0.544
29047,0.492
29048,0.572
29049,0.689
29050,0.543
29051,0.464
29052,0.506
29053,0.521
29054,0.465
29055,0.449
29056,0.427
29057,0.497
29058,0.505
29059,0.511
29060,0.444
29061,0.529
29062,0.543
29063,0.449
29064,0.509
29065,0.469
29066,0.727
29067,0.57
29068,0.506
29069,0.585
29070,0.52
29071,0.538
29072,0.542
29073,0.549
29074,0.455
29075,0.507
29076,0.616
29077,0.576
29078,0.545
29079,0.432
29080,0.461
29081,0.505
29082,0.591
29083,0.491
29084,0.708
29085,0.606
29086,0.421
29087,0.513
29088,0.546
29089,0.588
29090,0.546
29091,0.443
29092,0.558
29093,0.457
29094,0.391
29095,0.441
29096,0.669
29097,0.434
29098,0.506
29099,0.47
29100,0.417
29101,0.597
29102,0.441
29103,0.488
29104,0.388
29105,0.439
29106,0.487
29107,0.385
29108,0.474
29109,0.552
29110,0.586
29111,0.521
29112,0.536
29113,0.477
29114,0.562
29115,0.483
29116,0.462
29117,0.494
29118,0.517
29119,0.548
29120,0.461
29121,0.425
29122,0.467
29123,0.567
29124,0.499
29125,0.499
29126,0.569
29127,0.445
29128,0.474
29129,0.43
29130,0.596
29131,0.464
29132,0.453
29133,0.68
29134,0.511
29135,0.748
29136,0.386
29137,0.485
29138,0.492
29139,0.559
29140,0.466
29141,0.541
29142,0.548
29143,0.533
29144,0.466
29145,0.526
29146,0.635
29147,0.418
29148,0.57
29149,0.498
29150,0.673
29151,0.525
29152,0.534
29153,0.597
29154,0.53
29155,0.61
29156,0.459
29157,0.534
29158,0.51
29159,0.609
29160,0.398
29161,0.467
29162,0.646
29163,0.475
29164,0.451
29165,0.487
29166,0.481
29167,0.449
29168,0.607
29169,0.64
29170,0.473
29171,0.573
29172,0.549
29173,0.564
29174,0.44
29175,0.446
29176,0.571
29177,0.38
29178,0.448
29179,0.427
29180,0.518
29181,0.71
29182,0.679
29183,0.532
29184,0.614
29185,0.46
29186,0.47
29187,0.511
29188,0.488
29189,0.427
29190,0.423
29191,0.469
29192,0.438
29193,0.476
29194,0.374
29195,0.522
29196,0.591
29197,0.527
29198,0.595
29199,0.523
29200,0.572
29201,0.462
29202,0.661
29203,0.494
29204,0.445
29205,0.606
29206,0.428
29207,0.517
29208,0.489
29209,0.38
29210,0.428
29211,0.432
29212,0.472
29213,0.468
29214,0.463
29215,0.558
29216,0.533
29217,0.544
29218,0.38
29219,0.47
29220,0.483
29221,0.657
29222,0.549
29223,0.438
29224,0.469
29225,0.419
29226,0.546
29227,0.506
29228,0.546
29229,0.539
29230,0.451
29231,0.479
29232,0.465
29233,0.526
29234,0.438
29235,0.54
29236,0.434
29237,0.425
29238,0.585
29239,0.327
29240,0.554
29241,0.462
29242,0.557
29243,0.474
29244,0.519
29245,0.448
29246,0.454
29247,0.511
29248,0.465
29249,0.611
29250,0.544
29251,0.475
29252,0.511
29253,0.793
29254,0.516
29255,0.556
29256,0.516
29257,0.457
29258,0.444
29259,0.516
29260,0.479
29261,0.512
29262,0.393
29263,0.431
29264,0.634
29265,0.507
29266,0.458
29267,0.421
29268,0.518
29269,0.537
29270,0.651
29271,0.416
29272,0.534
29273,0.56
29274,0.539
29275,0.546
29276,0.577
29277,0.441
29278,0.505
29279,0.433
29280,0.494
29281,0.441
29282,0.568
29283,0.531
29284,0.594
29285,0.442
29286,0.438
29287,0.439
29288,0.75
29289,0.567
29290,0.514
29291,0.421
29292,0.445
29293,0.42
29294,0.463
29295,0.643
29296,0.569
29297,0.47
29298,0.548
29299,0.513
29300,0.526
29301,0.568
29302,0.576
29303,0.468
29304,0.59
29305,0.413
29306,0.595
29307,0.66
29308,0.444
29309,0.491
29310,0.607
29311,0.688
29312,0.573
29313,0.562
29314,0.464
29315,0.476
29316,0.614
29317,0.485
29318,0.638
29319,0.52
29320,0.501
29321,0.634
29322,0.685
29323,0.503
29324,0.721
29325,0.57
29326,0.46
29327,0.679
29328,0.657
29329,0.464
29330,0.494
29331,0.622
29332,0.561
29333,0.471
29334,0.568
29335,0.472
29336,0.394
29337,0.448
29338,0.508
29339,0.365
29340,0.479
29341,0.579
29342,0.497
29343,0.516
29344,0.635
29345,0.65
29346,0.485
29347,0.513
29348,0.428
29349,0.422
29350,0.527
29351,0.401
29352,0.48
29353,0.518
29354,0.452
29355,0.458
29356,0.61
29357,0.565
29358,0.483
29359,0.552
29360,0.41
29361,0.457
29362,0.617
29363,0.385
29364,0.603
29365,0.414
29366,0.456
29367,0.451
29368,0.437
29369,0.567
29370,0.494
29371,0.566
29372,0.438
29373,0.482
29374,0.452
29375,0.558
29376,0.473
29377,0.446
29378,0.536
29379,0.452
29380,0.467
29381,0.539
29382,0.619
29383,0.516
29384,0.522
29385,0.527
29386,0.417
29387,0.677
29388,0.559
29389,0.43
29390,0.455
29391,0.485
29392,0.504
29393,0.519
29394,0.454
29395,0.473
29396,0.598
29397,0.586
29398,0.467
29399,0.581
29400,0.574
29401,0.434
29402,0.406
29403,0.371
29404,0.447
29405,0.568
29406,0.63
29407,0.468
29408,0.475
29409,0.536
29410,0.483
29411,0.501
29412,0.516
29413,0.477
29414,0.489
29415,0.47
29416,0.523
29417,0.532
29418,0.494
29419,0.472
29420,0.352
29421,0.57
29422,0.411
29423,0.482
29424,0.486
29425,0.452
29426,0.434
29427,0.583
29428,0.587
29429,0.531
29430,0.439
29431,0.472
29432,0.516
29433,0.483
29434,0.494
29435,0.462
29436,0.701
29437,0.698
29438,0.485
29439,0.532
29440,0.574
29441,0.406
29442,0.642
29443,0.524
29444,0.55
29445,0.449
29446,0.411
29447,0.533
29448,0.583
29449,0.534
29450,0.405
29451,0.499
29452,0.494
29453,0.443
29454,0.47
29455,0.674
29456,0.456
29457,0.484
29458,0.464
29459,0.568
29460,0.508
29461,0.449
29462,0.7
29463,0.495
29464,0.576
29465,0.472
29466,0.456
29467,0.453
29468,0.678
29469,0.417
29470,0.64
29471,0.488
29472,0.575
29473,0.498
29474,0.451
29475,0.424
29476,0.59
29477,0.652
29478,0.452
29479,0.652
29480,0.568
29481,0.447
29482,0.674
29483,0.568
29484,0.59
29485,0.449
29486,0.57
29487,0.485
29488,0.451
29489,0.468
29490,0.494
29491,0.427
29492,0.498
29493,0.432
29494,0.54
29495,0.495
29496,0.487
29497,0.428
29498,0.479
29499,0.518
29500,0.606
29501,0.572
29502,0.522
29503,0.394
29504,0.561
29505,0.454
29506,0.477
29507,0.482
29508,0.568
29509,0.465
29510,0.469
29511,0.434
29512,0.481
29513,0.542
29514,0.631
29515,0.524
29516,0.476
29517,0.691
29518,0.491
29519,0.43
29520,0.384
29521,0.48
29522,0.564
29523,0.431
29524,0.489
29525,0.683
29526,0.526
29527,0.463
29528,0.512
29529,0.464
29530,0.411
29531,0.387
29532,0.468
29533,0.4
29534,0.532
29535,0.531
29536,0.486
29537,0.57
29538,0.563
29539,0.686
29540,0.432
29541,0.495
29542,0.495
29543,0.403
29544,0.452
29545,0.48
29546,0.458
29547,0.435
29548,0.474
29549,0.478
29550,0.511
29551,0.345
29552,0.493
29553,0.558
29554,0.553
29555,0.571
29556,0.615
29557,0.505
29558,0.452
29559,0.482
29560,0.498
29561,0.62
29562,0.474
29563,0.504
29564,0.593
29565,0.581
29566,0.555
29567,0.638
29568,0.557
29569,0.426
29570,0.566
29571,0.438
29572,0.627
29573,0.43
29574,0.414
29575,0.529
29576,0.657
29577,0.55
29578,0.6
29579,0.463
29580,0.546
29581,0.482
29582,0.517
29583,0.472
29584,0.455
29585,0.487
29586,0.522
29587,0.44
29588,0.471
29589,0.471
29590,0.549
29591,0.512
29592,0.527
29593,0.398
29594,0.519
29595,0.556
29596,0.565
29597,0.451
29598,0.443
29599,0.532
29600,0.526
29601,0.605
29602,0.609
29603,0.432
29604,0.484
29605,0.479
29606,0.455
29607,0.433
29608,0.448
29609,0.458
29610,0.523
29611,0.648
29612,0.328
29613,0.594
29614,0.451
29615,0.436
29616,0.548
29617,0.588
29618,0.614
29619,0.538
29620,0.546
29621,0.417
29622,0.491
29623,0.533
29624,0.446
29625,0.403
29626,0.447
29627,0.467
29628,0.499
29629,0.578
29630,0.432
29631,0.476
29632,0.426
29633,0.574
29634,0.539
29635,0.466
29636,0.454
29637,0.605
29638,0.504
29639,0.44
29640,0.475
29641,0.476
29642,0.465
29643,0.505
29644,0.5
29645,0.454
29646,0.591
29647,0.484
29648,0.462
29649,0.486
29650,0.6
29651,0.43
29652,0.478
29653,0.533
29654,0.473
29655,0.564
29656,0.506
29657,0.568
29658,0.425
29659,0.495
29660,0.44
29661,0.609
29662,0.668
29663,0.47
29664,0.467
29665,0.712
29666,0.508
29667,0.391
29668,0.482
29669,0.487
29670,0.564
29671,0.508
29672,0.507
29673,0.539
29674,0.459
29675,0.461
29676,0.495
29677,0.394
29678,0.8
29679,0.455
29680,0.578
29681,0.519
29682,0.47
29683,0.494
29684,0.505
29685,0.455
29686,0.473
29687,0.408
29688,0.433
29689,0.574
29690,0.41
29691,0.495
29692,0.489
29693,0.49
29694,0.544
29695,0.457
29696,0.65
29697,0.543
29698,0.515
29699,0.488
29700,0.535
29701,0.464
29702,0.549
29703,0.555
29704,0.501
29705,0.486
29706,0.633
29707,0.429
29708,0.581
29709,0.507
29710,0.662
29711,0.415
29712,0.547
29713,0.436
29714,0.47
29715,0.39
29716,0.515
29717,0.353
29718,0.447
29719,0.491
29720,0.507
29721,0.591
29722,0.502
29723,0.458
29724,0.492
29725,0.735
29726,0.502
29727,0.451
29728,0.504
29729,0.525
29730,0.417
29731,0.501
29732,0.483
29733,0.41
29734,0.454
29735,0.549
29736,0.555
29737,0.441
29738,0.726
29739,0.462
29740,0.5
29741,0.609
29742,0.584
29743,0.535
29744,0.636
29745,0.475
29746,0.687
29747,0.471
29748,0.579
29749,0.43
29750,0.563
29751,0.455
29752,0.459
29753,0.669
29754,0.449
29755,0.598
29756,0.46
29757,0.498
29758,0.503
29759,0.539
29760,0.441
29761,0.432
29762,0.388
29763,0.758
29764,0.453
29765,0.542
29766,0.595
29767,0.513
29768,0.543
29769,0.54
29770,0.561
29771,0.42
29772,0.471
29773,0.596
29774,0.434
29775,0.51
29776,0.416
29777,0.439
29778,0.455
29779,0.426
29780,0.611
29781,0.485
29782,0.492
29783,0.43
29784,0.518
29785,0.64
29786,0.573
29787,0.533
29788,0.56
29789,0.448
29790,0.528
29791,0.468
29792,0.557
29793,0.513
29794,0.528
29795,0.585
29796,0.431
29797,0.412
29798,0.509
29799,0.565
29800,0.445
29801,0.459
29802,0.448
29803,0.545
29804,0.531
29805,0.489
29806,0.502
29807,0.549
29808,0.481
29809,0.578
29810,0.5
29811,0.466
29812,0.567
29813,0.492
29814,0.446
29815,0.655
29816,0.593
29817,0.545
29818,0.635
29819,0.548
29820,0.406
29821,0.424
29822,0.493
29823,0.571
29824,0.632
29825,0.492
29826,0.533
29827,0.502
29828,0.593
29829,0.608
29830,0.521
29831,0.5
29832,0.71
29833,0.491
29834,0.455
29835,0.417
29836,0.488
29837,0.394
29838,0.695
29839,0.425
29840,0.476
29841,0.866
29842,0.475
29843,0.422
29844,0.448
29845,0.377
29846,0.509
29847,0.49
29848,0.463
29849,0.527
29850,0.557
29851,0.553
29852,0.475
29853,0.425
29854,0.43
29855,0.511
29856,0.488
29857,0.527
29858,0.448
29859,0.548
29860,0.574
29861,0.476
29862,0.459
29863,0.562
29864,0.636
29865,0.56
29866,0.474
29867,0.75
29868,0.433
29869,0.599
29870,0.656
29871,0.4
29872,0.526
29873,0.463
29874,0.446
29875,0.488
29876,0.544
29877,0.572
29878,0.467
29879,0.435
29880,0.449
29881,0.581
29882,0.673
29883,0.443
29884,0.436
29885,0.621
29886,0.632
29887,0.51
29888,0.507
29889,0.499
29890,0.442
29891,0.509
29892,0.614
29893,0.518
29894,0.428
29895,0.483
29896,0.691
29897,0.531
29898,0.495
29899,0.506
29900,0.513
29901,0.533
29902,0.587
29903,0.489
29904,0.6
29905,0.472
29906,0.739
29907,0.564
29908,0.498
29909,0.42
29910,0.688
29911,0.491
29912,0.564
29913,0.542
29914,0.618
29915,0.507
29916,0.459
29917,0.601
29918,0.524
29919,0.403
29920,0.459
29921,0.535
29922,0.411
29923,0.467
29924,0.497
29925,0.541
29926,0.482
29927,0.505
29928,0.437
29929,0.51
29930,0.471
29931,0.491
29932,0.674
29933,0.4
29934,0.59
29935,0.546
29936,0.443
29937,0.591
29938,0.582
29939,0.525
29940,0.425
29941,0.402
29942,0.524
29943,0.539
29944,0.555
29945,0.585
29946,0.433
29947,0.522
29948,0.522
29949,0.748
29950,0.55
29951,0.604
29952,0.58
29953,0.481
29954,0.58
29955,0.411
29956,0.467
29957,0.424
29958,0.485
29959,0.43
29960,0.618
29961,0.395
29962,0.439
29963,0.433
29964,0.484
29965,0.488
29966,0.523
29967,0.435
29968,0.4
29969,0.446
29970,0.514
29971,0.493
29972,0.481
29973,0.489
29974,0.435
29975,0.478
29976,0.385
29977,0.428
29978,0.531
29979,0.482
29980,0.606
29981,0.497
29982,0.581
29983,0.453
29984,0.416
29985,0.508
29986,0.483
29987,0.487
29988,0.489
29989,0.42
29990,0.518
29991,0.649
29992,0.454
29993,0.518
29994,0.408
29995,0.411
29996,0.571
29997,0.561
29998,0.584
29999,0.51
30000,0.537
30001,0.469
30002,0.472
30003,0.521
30004,0.463
30005,0.486
30006,0.505
30007,0.549
30008,0.653
30009,0.496
30010,0.597
30011,0.475
30012,0.435
30013,0.514
30014,0.495
30015,0.368
30016,0.571
30017,0.441
30018,0.474
30019,0.459
30020,0.536
30021,0.544
30022,0.429
30023,0.591
30024,0.48
30025,0.414
30026,0.552
30027,0.426
30028,0.564
30029,0.46
30030,0.471
30031,0.436
30032,0.548
30033,0.567
30034,0.646
30035,0.392
30036,0.564
30037,0.403
30038,0.452
30039,0.749
30040,0.44
30041,0.51
30042,0.49
30043,0.425
30044,0.459
30045,0.455
30046,0.571
30047,0.425
30048,0.48
30049,0.532
30050,0.502
30051,0.53
30052,0.424
30053,0.412
30054,0.478
30055,0.41
30056,0.559
30057,0.518
30058,0.618
30059,0.525
30060,0.561
30061,0.503
